,0
/m/1042135-malcolm_x,51
/m/1042161-love_on_the_run,3
/m/1042193-scent_of_a_woman,26
/m/1042212-nowhere_to_run,-3
/m/1042281-sniper,7
/m/1042295-vanishing,10
/m/1042416-crush,-3
/m/1042466-boiling_point,2
/m/1042491-indian_summer,12
/m/1042538-alive,23
/m/1042629-point_of_no_return,15
/m/1042728-brothers_keeper,20
/m/1043331-born_yesterday,3
/m/1043378-stalker,39
/m/1043923-browning_version,22
/m/1043958-posse,4
/m/1043960-made_in_america,30
/m/1044214-cliffhanger,26
/m/1044391-frankenstein,6
/m/1044522-firm,29
/m/1044836-black_scorpion,-1
/m/1044925-lodger,25
/m/1045171-equinox,5
/m/1045328-gypsy,5
/m/1045334-wide_sargasso_sea,14
/m/1045518-secret_garden,51
/m/1045568-strictly_ballroom,43
/m/1045706-calendar_girl,-1
/m/1045833-savage_messiah,10
/m/1045933-deadfall,-2
/m/1045992-much_ado_about_nothing,54
/m/1046035-airborne,-10
/m/1046038-gettysburg,24
/m/1046049-fatal_instinct,3
/m/1046060-high_noon,55
/m/1046076-home_of_our_own,13
/m/1046129-fugitive,56
/m/1046151-fearless,40
/m/1046180-trauma,-1
/m/1046227-cool_runnings,19
/m/1046655-skin_game,7
/m/1046723-man_who_loved_women,8
/m/1046724-impact,0
/m/1046772-three_musketeers,20
/m/1046873-alice_in_wonderland,2
/m/1047550-scared_stiff,5
/m/1047928-gunmen,-6
/m/1047940-dangerous_game,2
/m/1047985-getaway,14
/m/1048333-heaven_and_earth,22
/m/1048445-snow_white_and_the_seven_dwarfs,46
/m/1048585-sugar_hill,10
/m/1048880-thumbelina,8
/m/1049512-young_americans,6
/m/1049883-alice,22
/m/1050388-last_man_on_earth,7
/m/1050454-1050454-shermans_march,10
/m/1051219-bad_girls,13
/m/1052200-dream_lover,11
/m/1052529-black_beauty,21
/m/1052608-circus,25
/m/1052609-kid,34
/m/1052698-wyatt_earp,21
/m/1052818-betty,12
/m/1052838-blown_away,15
/m/1053779-mask,16
/m/1054061-hands_of_orlac,6
/m/1054125-shadow,21
/m/1054344-it_could_happen_to_you,30
/m/1054796-robin_hood,6
/m/1055255-milk_money,4
/m/1055365-barcelona,28
/m/1055873-browning_version,18
/m/1055875-only_you,40
/m/1056079-specialist,1
/m/1056130-titanic,7
/m/1057370-beloved,68
/m/1057637-jungle_book,39
/m/1058156-life_and_times_of_allen_ginsberg,12
/m/1058426-junior,10
/m/1058516-street_fighter,-6
/m/1058517-little_women,34
/m/1058923-shallow_grave,32
/m/1058955-bad_company,10
/m/1058966-red,58
/m/1059003-true_crime,5
/m/1059177-lenfer,10
/m/1059487-nobodys_fool,60
/m/1059489-wild_bunch,57
/m/1059629-quick_and_the_dead,20
/m/1059857-top_dog,4
/m/1059858-man_of_the_house,7
/m/1060518-hideaway,15
/m/1061044-babysitter,2
/m/1061171-old_dark_house,21
/m/1061177-she,5
/m/1061401-village_of_the_damned,8
/m/1061812-little_princess,39
/m/1062174-mad_love,30
/m/1062483-bad_boys,-2
/m/1062983-smoke,27
/m/1063452-pocahontas,46
/m/1064013-contraband,7
/m/1064015-raw_deal,8
/m/1065598-babe,69
/m/1065632-prophecy,15
/m/1065684-braveheart,71
/m/1065837-copycat,23
/m/1065868-fair_game,-3
/m/1066120-scarlet_letter,19
/m/1066169-home_for_the_holidays,38
/m/1066170-kicking_and_screaming,30
/m/1066229-shadows,18
/m/1066528-persuasion,30
/m/1066712-to_die_for,60
/m/1067137-it_takes_two,11
/m/1067234-boomerang,19
/m/1067987-casino,50
/m/1068044-jumanji,37
/m/1068177-richard_iii,57
/m/1068182-heat,71
/m/1068204-defender,5
/m/1068326-sabrina,30
/m/1068461-heavy_metal,12
/m/1068468-hill,5
/m/1068470-sudden_death,-14
/m/1068779-dead_man_walking,46
/m/1068781-cry_the_beloved_country,17
/m/1068783-georgia,30
/m/1068960-wuthering_heights,8
/m/1069241-broken_arrow,32
/m/1069339-restoration,41
/m/1069419-black_sheep,2
/m/1069696-screamers,12
/m/1069707-othello,36
/m/1069981-substitute,4
/m/1069985-diabolique,23
/m/1070061-before_and_after,18
/m/1070233-old_man_and_the_sea,2
/m/1070236-convent,6
/m/1070489-august,6
/m/1070604-carried_away,29
/m/1070608-quest,2
/m/1070621-flipper,16
/m/1071167-twister,10
/m/1071258-fear,33
/m/1071267-arrival,4
/m/1071404-jane_eyre,35
/m/1071413-last_dance,21
/m/1071414-moll_flanders,23
/m/1071464-last_supper,26
/m/1071769-cold_comfort_farm,45
/m/1071806-independence_day,11
/m/1072011-rock,-1
/m/1072083-phantom,24
/m/1072107-matilda,21
/m/1072156-island_of_dr_moreau,25
/m/1072326-struggle,6
/m/1072381-time_to_kill,24
/m/1072385-kingpin,30
/m/1072457-chain_reaction,8
/m/1072683-infinity,11
/m/1072689-dentist,-1
/m/1072833-alaska,10
/m/1072875-jack,21
/m/1072957-freeway,27
/m/1072972-fan,21
/m/1072990-harriet_the_spy,18
/m/1073023-house_arrest,-8
/m/1073037-hunchback_of_notre_dame,38
/m/1073161-bulletproof,-11
/m/1073285-foxfire,11
/m/1073315-associate,18
/m/1073316-emma,43
/m/1073317-visitors,15
/m/1073427-selena,42
/m/1074022-lone_star,50
/m/1074108-101_dalmatians,28
/m/1074298-ransom,49
/m/1074316-scream,0
/m/1074465-michael,45
/m/1074467-in_love_and_war,28
/m/1074496-turbulence,12
/m/1074505-touch,11
/m/1074675-1074675-metro,9
/m/1074978-crucible,54
/m/1075251-that_darn_cat,13
/m/1075422-hamlet,62
/m/1075777-private_parts,34
/m/1075959-mother,37
/m/1075984-iron_monkey,71
/m/1076097-mchales_navy,-14
/m/1076267-volcano,1
/m/1076620-anna_karenina,11
/m/1076721-get_carter,27
/m/1076723-traveller,27
/m/1077027-batman_and_robin,-35
/m/1077062-van,26
/m/1077077-breakdown,29
/m/1077332-pippi_longstocking,2
/m/1077497-joyride,-2
/m/1077599-out_to_sea,23
/m/1077642-nothing_to_lose,19
/m/1077660-jack_frost,2
/m/1077847-george_of_the_jungle,20
/m/1078021-contact,24
/m/1078022-buddy,27
/m/1078030-hoodlum,24
/m/1078035-steel,-9
/m/1078038-fire_down_below,-3
/m/1078165-bliss,14
/m/1078216-picture_perfect,17
/m/1078942-shall_we_dance,39
/m/1078955-game,34
/m/1079025-most_wanted,-16
/m/1079399-keeper,6
/m/1079452-assignment,17
/m/1079516-peacemaker,34
/m/1079708-no_way_out,8
/m/1079718-one_night_stand,29
/m/1079818-anastasia,51
/m/1079908-12_angry_men,8
/m/1080177-firestorm,14
/m/1080205-killers,34
/m/1080265-requiem_for_a_heavyweight,8
/m/1080867-rainmaker,38
/m/1080990-fallen,20
/m/1081000-fall,-4
/m/1081200-great_expectations,35
/m/1081501-senseless,15
/m/1081623-merlin,12
/m/1082400-man_in_the_iron_mask,26
/m/1082420-mr_nice_guy,28
/m/1082428-nightwatch,18
/m/1082432-wide_awake,18
/m/1082542-imitation_of_life,17
/m/1082855-twilight,32
/m/1082899-hush,3
/m/1082980-passion,6
/m/1083004-mark_of_zorro,11
/m/1083121-of_mice_and_men,14
/m/1083171-perfect_murder,22
/m/1083326-les_miserables,44
/m/1083410-madeline,32
/m/1083414-parent_trap,41
/m/1083436-1083436-out_of_sight,72
/m/1083461-avengers,-43
/m/1083480-dirty_work,-1
/m/1083481-negotiator,26
/m/1083484-blade,2
/m/1083535-mafia,36
/m/1083659-rounders,30
/m/1083688-return_to_paradise,22
/m/1083791-funny_games,16
/m/1083934-soldier,-21
/m/1083937-whatever,16
/m/1084081-tango,26
/m/1084146-thin_red_line,89
/m/1084153-elizabeth,64
/m/1084175-happiness,54
/m/1084229-cousin_bette,28
/m/1084398-life_is_beautiful,66
/m/1084582-mighty_joe_young,42
/m/1084607-at_first_sight,33
/m/1084878-supernova,-6
/m/1084881-lolita,20
/m/1084928-true_crime,39
/m/1084964-psycho,2
/m/1085113-siege,13
/m/1085275-gloria,23
/m/1085404-impostors,34
/m/1085518-gunshy,5
/m/1085739-wishful_thinking,2
/m/1085867-virus,-22
/m/1086991-life,32
/m/1087050-lost_and_found,-20
/m/1087053-go,46
/m/1087270-mummy,15
/m/1087341-winslow_boy,44
/m/1087348-king_and_i,26
/m/1087427-general,38
/m/1087648-payback,32
/m/1087747-bent,22
/m/1087935-buena_vista_social_club,50
/m/1087999-friends_and_lovers,6
/m/1088005-confession,4
/m/1088110-ill_be_home_for_christmas,-4
/m/1088763-underground,34
/m/1089671-13th_floor,15
/m/1089805-ogre,10
/m/1090027-black_and_white,4
/m/1090089-jack_frost,-11
/m/1090759-deep_blue_sea,-10
/m/1090787-after_sex,17
/m/1090789-haunting,-5
/m/1090805-dick,37
/m/1090918-midsummer_nights_dream,56
/m/1091165-deja_vu,24
/m/1091577-ideal_husband,65
/m/1091628-k911,2
/m/1091981-fireworks,23
/m/1092004-animal_farm,3
/m/1092437-in_too_deep,4
/m/1093551-best_man,29
/m/1093579-man_on_the_moon,61
/m/1093611-anna_and_the_king,69
/m/1093614-double_jeopardy,27
/m/1093641-hurricane,118
/m/1093655-diamonds,24
/m/1093671-end_of_the_affair,60
/m/1093738-guinevere,34
/m/1093843-mansfield_park,32
/m/1093854-miss_julie,31
/m/1093874-superstar,2
/m/1093881-house_on_haunted_hill,-4
/m/1093901-tumbleweeds,75
/m/1093976-bachelor,-5
/m/1094041-last_night,43
/m/1094164-dog_of_flanders,21
/m/1094646-eye_of_the_beholder,-31
/m/1094723-celebration,38
/m/1095020-excellent_cadavers,7
/m/1095081-boiler_room,0
/m/1095351-1095351-what_planet_are_you_from,-3
/m/1095360-witness_protection,0
/m/1095414-whatever_it_takes,-26
/m/1095420-high_fidelity,144
/m/1095979-inferno,6
/m/1096783-coming_soon,6
/m/1096832-where_the_heart_is,24
/m/1096844-committed,21
/m/1097046-dinosaur,20
/m/1097242-screwed,-2
/m/1097245-hamlet,49
/m/1097259-road_trip,38
/m/1097822-running_free,10
/m/1097859-sunshine,60
/m/1097865-gone_in_60_seconds,-48
/m/1097991-george_washington,42
/m/1098038-shaft,65
/m/1098149-patriot,82
/m/1098579-whos_minding_the_store,5
/m/1098613-slow_burn,20
/m/1098652-in_crowd,-32
/m/1098734-loser,5
/m/1099153-american_virgin,10
/m/1099174-1099174-wildflowers,8
/m/1099492-saving_grace,52
/m/1099604-art_of_war,-1
/m/1099659-crew,-16
/m/1099763-backstage,17
/m/1099999-beowulf,2
/m/10_cent_pistol,3
/m/10_cloverfield_lane,217
/m/10_minutes_gone,-10
/m/10_questions_for_the_dalai_lama,18
/m/10_rules_for_sleeping_around,-11
/m/10_things_i_hate_about_you,38
/m/10_years,42
/m/10th_and_wolf,-9
/m/10x10,0
/m/1100039-bait,10
/m/1100086-duets,31
/m/1100122-beautiful,-4
/m/1100197-under_suspicion,16
/m/1100318-circus,10
/m/1100569-get_carter,-4
/m/1100820-attack,4
/m/1100998-contender,65
/m/1101029-ladies_man,-56
/m/1101034-lost_souls,-68
/m/1101051-bedazzled,6
/m/1101191-blow_dry,1
/m/1101255-kiss_before_dying,11
/m/1101561-1101561-malena,50
/m/1101601-lies,12
/m/1103197-city,10
/m/1103231-gift,54
/m/1103281-traffic,126
/m/1104038-double_take,-18
/m/1104203-pledge,101
/m/1104207-panic,53
/m/1104385-hannibal,-36
/m/1104813-down_to_earth,-30
/m/1104841-sweet_november,-1
/m/1105382-interview,10
/m/1105979-brothers,35
/m/1105990-heartbreakers,-11
/m/1106020-someone_like_you,15
/m/1106108-hamlet,9
/m/1106648-lie,68
/m/1107198-driven,-30
/m/1107426-ace_in_the_hole,29
/m/1107688-bad_seed,5
/m/1107809-brother,42
/m/1107902-angel_eyes,16
/m/1108185-animal,-42
/m/1108206-evolution,-25
/m/1108372-fast_and_the_furious,-36
/m/1108389-pearl_harbor,-9
/m/1108520-1108520-time_and_tide,23
/m/1108624-road_home,86
/m/1108704-planet_of_the_apes,21
/m/1108799-score,71
/m/1109137-heist,76
/m/1109257-others,88
/m/1109473-on_the_edge,2
/m/1109679-hamlet,24
/m/1109942-big_trouble,-6
/m/1110008-sidewalks_of_new_york,52
/m/1110048-pornographer,4
/m/1110236-wash,-23
/m/1110242-collateral_damage,-63
/m/1110288-count_of_monte_cristo,50
/m/1110646-uprising,8
/m/1110925-invincible,44
/m/1111103-texas_rangers,-8
/m/1111227-iris,115
/m/1111645-behind_enemy_lines,-16
/m/1112237-order,2
/m/1112357-scoobydoo,-77
/m/1112549-crossroads,-53
/m/1112617-new_guy,-80
/m/1112708-conspiracy,1
/m/1112951-time_machine,-10
/m/1112954-rookie,149
/m/1112980-perfume,11
/m/1113375-showtime,-32
/m/1113402-human_nature,39
/m/1113638-murder_by_numbers,4
/m/1113649-enigma,70
/m/1113658-joshua,13
/m/1114,5
/m/1114051-enough,-30
/m/1114154-insomnia,156
/m/1114912-shiner,-4
/m/1115907-1115907-they,-26
/m/1116004-brothers_keeper,5
/m/1116086-trapped,-17
/m/1116455-beat,4
/m/1116560-dogwalker,2
/m/1116741-derailed,-1
/m/1116774-swept_away,-35
/m/1117377-all_or_nothing,71
/m/1118216-femme_fatale,22
/m/1118347-quiet_american,170
/m/1118487-door_to_door,4
/m/1118522-one_week,3
/m/1118698-empire,-17
/m/1118700-adaptation,129
/m/1119026-pinocchio,-25
/m/1119037-nicholas_nickleby,120
/m/1119325-gathering_storm,8
/m/1120513-lockdown,15
/m/1120843-hunted,-45
/m/1120975-shaft,-1
/m/1121133-avenging_angelo,6
/m/1121649-anger_management,14
/m/1121720-devdas,18
/m/1121728-lift,3
/m/1122382-spellbound,134
/m/1123192-double_vision,3
/m/1124362-unconditional_love,6
/m/1124832-divorce,50
/m/1124859-grind,-35
/m/1125409-cabin_fever,-37
/m/1125461-luther,32
/m/1125540-dummy,5
/m/1125611-suicide_club,1
/m/1126165-good_boy,33
/m/1126175-house_of_the_dead,-60
/m/1126416-mayor_of_the_sunset_strip,67
/m/1127407-missing,129
/m/1127652-big_empty,5
/m/1127787-big_fish,152
/m/1127803-highwaymen,-6
/m/1128319-american_gun,5
/m/1128345-company,117
/m/1128577-peter_pan,106
/m/1129132-torque,-58
/m/112_weddings,12
/m/1130191-reckoning,39
/m/1130343-girl_next_door,65
/m/1131148-ned_kelly,47
/m/1131155-envy,-69
/m/1131721-punisher,-23
/m/1132084-king_of_the_ants,5
/m/1132409-valentin,61
/m/1133499-1133499-terminal,70
/m/1133774-madeleine,7
/m/1133964-king_arthur,57
/m/1134219-lets_get_frank,8
/m/1134736-heartlands,4
/m/1134742-7_days_in_september,11
/m/1135237-kal_ho_naa_ho,9
/m/1135414-24th_day,-6
/m/1135882-uncovered_the_war_on_iraq,21
/m/1136026-almost_peaceful,35
/m/1136293-lightning_in_a_bottle,75
/m/1136501-pride_and_prejudice,17
/m/1136634-journey,6
/m/1136907-late_night_shopping,4
/m/1136973-black_cloud,-2
/m/1137202-lanas_rain,0
/m/1137336-1137336-spin,4
/m/1137476-everyday_people,11
/m/1139289-beauty_shop,12
/m/1140781-dead_birds,0
/m/1141099-hostage,-23
/m/1141102-are_we_there_yet,-29
/m/1141193-hide_and_seek,-63
/m/1141548-sacred_planet,25
/m/1141892-employee_of_the_month,3
/m/1142171-private_lives_of_elizabeth_and_essex,7
/m/1142207-union_square,11
/m/1142569-cursed,-66
/m/1142872-sky_high,73
/m/1143677-snow_walker,15
/m/1143922-devour,-3
/m/1144029-appleseed,1
/m/1144274-sahara,-13
/m/1144535-nightmare_alley,12
/m/1144585-inheritance,35
/m/1144622-moog,16
/m/1144992-crash,109
/m/1146294-antares,3
/m/1146572-honeymooners,-34
/m/1146673-1146673-stealth,-108
/m/1147402-the_muppets_wizard_of_oz,0
/m/1148076-no_direction_home_bob_dylan,21
/m/1148372-bad_timing,-5
/m/1149472-skeleton_key,-22
/m/1149496-1149496-red_eye,85
/m/1150926-wall,24
/m/1151490-bomb_the_system,9
/m/1151769-hellbent,-16
/m/1151780-venom,-50
/m/1151898-capote,214
/m/1151916-1151916-nine_lives,52
/m/1151946-festival,7
/m/1152019-good_night_and_good_luck,208
/m/1152189-kids_in_america,-2
/m/1152276-rent,61
/m/1152567-jarhead,92
/m/1152881-godzilla_final_wars,-5
/m/1152954-new_world,119
/m/1153077-1153077-pride_and_prejudice,155
/m/1153228-the_ringer,17
/m/1153319-land_of_plenty,23
/m/1153341-breakfast_on_pluto,75
/m/1153853-mystery_of_the_nile,17
/m/1153907-football_factory,1
/m/1153951-curious_george,51
/m/1154157-big_mommas_house_2,-40
/m/1154356-promise,33
/m/1154478-pariah,11
/m/1155,4
/m/1155109-hoodwinked,11
/m/1155467-glory_road,108
/m/1155470-date_movie,-64
/m/1155622-why_we_fight,78
/m/1156246-casanova,94
/m/1156283-doogal,-9
/m/1156285-summer_storm,26
/m/1156352-adam_and_steve,19
/m/1156415-on_a_clear_day,51
/m/1156587-clean,71
/m/1156599-panic_in_needle_park,11
/m/1157247-london,-22
/m/1157387-little_fish,37
/m/1157810-evil,25
/m/1158179-devil_and_daniel_johnston,120
/m/1158185-see_no_evil,-37
/m/1158195-marie_antoinette,157
/m/1158528-goal,32
/m/1158609-dark,7
/m/1158918-sleeping_dogs_lie,12
/m/1159100-oh_in_ohio,12
/m/1159122-christmas_in_the_clouds,39
/m/1159135-hoax,128
/m/1159169-for_your_consideration,55
/m/1159177-free_zone,24
/m/1159365-standing_still,2
/m/1159618-superhero,-44
/m/1159632-blue_butterfly,8
/m/1161005-straight_into_darkness,4
/m/1161542-look_both_ways,63
/m/1161913-big_white,5
/m/1162559-bobby,97
/m/1162654-cavite,13
/m/1162685-land_of_the_blind,9
/m/1162724-coastlines,30
/m/1163536-unconscious,17
/m/1163962-home,2
/m/1164119-breed,-17
/m/1164158-stupidity,6
/m/1164418-voices_of_iraq,23
/m/1164582-trade,17
/m/1166140-abominable,5
/m/1166176-rest_stop,-4
/m/1166226-red_doors,16
/m/1166237-pizza,6
/m/1166376-woods,2
/m/1167633-driving_lessons,68
/m/1167811-ballets_russes,76
/m/1168076-angel,6
/m/1168275-karla,-1
/m/1168301-death_and_texas,7
/m/1168577-cocaine_angel,6
/m/1169203-invisible,-6
/m/1169498-bridge,42
/m/1170009-conversations_with_god,-12
/m/1171939-perfect_stranger,-14
/m/1174085-vitus,56
/m/1174278-definitely_maybe,82
/m/1174279-wanted,2
/m/1174809-silk,0
/m/1175072-license_to_wed,-88
/m/1175076-fred_claus,-48
/m/1175079-antibodies,19
/m/1175174-funny_games,37
/m/1175178-jane_austen_book_club,51
/m/1175374-fail_safe,1
/m/1175569-lars_and_the_real_girl,112
/m/1175777-ghosts_of_abu_ghraib,5
/m/1175778-longford,6
/m/1175858-simple_curve,5
/m/1175905-tortilla_heaven,1
/m/1176692-madeinusa,7
/m/1176779-10_mph,4
/m/1176860-hurricane_on_the_bayou,15
/m/1177165-in_debt_we_trust,2
/m/1177488-contract,1
/m/1177708-descent,16
/m/1177735-1177735-peck_on_the_cheek,7
/m/1177781-1177781-rally_round_the_flag_boys,8
/m/1178112-hollywood_dreams,-4
/m/1178221-final_season,18
/m/1178348-the_last_time,6
/m/1178444-take,9
/m/1178913-1178913-you_kill_me,69
/m/1178952-amu,24
/m/1179642-splinter,0
/m/11816,12
/m/1183512-as_you_like_it,19
/m/1183674-hunting_party,43
/m/1183735-1183735-michael_moore_hates_america,4
/m/1183806-dirty_laundry,5
/m/1184415-evil_aliens,-11
/m/1184756-burning,3
/m/1184827-alvin_and_the_chipmunks,-19
/m/1185184-1185184-unknown_soldier,9
/m/1185677-dear_pillow,4
/m/1185779-coffee_date,4
/m/1185801-the_express,70
/m/1186023-1186023-rape_of_europa,55
/m/1186122-broken,-11
/m/1187621-itty_bitty_titty_committee,-4
/m/1188209-1188209-strange_culture,24
/m/1188215-blindness,88
/m/1188347-mad_money,-61
/m/1188732-haunting_in_connecticut,-9
/m/1188868-billy_the_kid,26
/m/1189010-tenderness,1
/m/1189217-angels_and_demons,-20
/m/1189344-lovely_bones,125
/m/1189416-shelter,13
/m/1189629-the_great_buck_howard,95
/m/1189844-the_bank_job,90
/m/1190296-zack_and_miri_make_a_porno,65
/m/1190517-1190517-town_creek,-5
/m/1190660-over_my_dead_body,-31
/m/1190964-imagine_that,6
/m/1190970-ghost_town,128
/m/1191620-college,-37
/m/1191742_changeling,144
/m/1192171-la_twister,-2
/m/1192193-life_is_a_bed_of_roses,11
/m/1192255-1192255-what_love_is,12
/m/1192358-1192358-no_smoking,2
/m/1192616-mister_lonely,29
/m/1192781-hell_ride,-38
/m/1192846-1192846-partition,12
/m/1192938-smart_people,45
/m/1193203-cottage,8
/m/1193230-state_of_play,140
/m/1193289-all_hat,-1
/m/1193303-1193303-trumbo,31
/m/1193335-deal,-1
/m/1193377-chapter_27,-17
/m/1193743-step_brothers,-44
/m/1193780-botched,-5
/m/1193825-noise,18
/m/1194034-burning_the_future_coal_in_america,12
/m/1194135-miss_conception,-6
/m/1194209-elegy,33
/m/1194326-take,2
/m/1194403-all_in_this_tea,16
/m/1194515-ice_age_dawn_of_the_dinosaurs,50
/m/1194524-high_school_musical_3_senior_year,46
/m/1194589-heart_of_the_beholder,4
/m/1194626-fanaa,7
/m/1194818-encounters_at_the_end_of_the_world,117
/m/1194825-phoebe_in_wonderland,41
/m/1194842-love_and_other_disasters,1
/m/1194870-poisoned_by_polonium_the_litvinenko_file,15
/m/1194893-salaam_namaste,5
/m/1194949-wolfman,-63
/m/1195103-happy_go_lucky,166
/m/1195796-viva,7
/m/1195800-my_winnipeg,97
/m/1195801-space_chimps,-33
/m/1195905-hounddog,1
/m/1195916-never_forever,8
/m/1196003-princess_and_the_frog,173
/m/1196077-cloudy_with_a_chance_of_meatballs,86
/m/1196177-lou_reeds_berlin,43
/m/1196178-patti_smith_dream_of_life,42
/m/1196215-lakeview_terrace,34
/m/1196221-quarantine,-10
/m/1196293-reprise,98
/m/1196432-before_the_rains,65
/m/1196557-my_name_is_bruce,-13
/m/1197016-mirrors,-42
/m/1197036-trapped_ashes,-2
/m/1197120-oss_117_cairo_nest_of_spies,40
/m/1197200-my_father_my_lord,31
/m/1197307-ballast,93
/m/1197321-paris,48
/m/1197334-never_say_macbeth,4
/m/1197696-fantastic_mr_fox,234
/m/1197809-art_of_travel,7
